transaction_number,customer_number,transaction_time,store_name,sale_amount_including_loyalty_points_used,loyalty_points_used_by_customer,offer_used_by_customer_to_earn_loyalty_points
33109,5751,2018-09-27 13:19:55,BHOPAL STORE 1334,146,0,50% CASHBACK on Food & Beverages
33111,3913,2018-09-27 13:23:43,HYDERABAD STORE 473,127.5,25,NA
33113,5800,2018-09-27 13:25:15,BENGALURU STORE 1246,486.5,0,NA
33115,5521,2018-09-27 13:40:50,GUNTUR. STORE 1190,153,78.5,NA
33117,800,2018-09-27 13:51:47,KHARAGPUR STORE 775,19,0,NA
33119,2064,2018-09-27 13:54:37,PHAGWARA STORE 698,210.5,0,NA
33121,8078,2018-09-27 14:06:55,DELHI STORE 1076,601,0,NA
33123,7275,2018-09-27 14:10:36,NASHIK STORE 410,289,0,30% cashback of loyalty points on your next visit
33125,7215,2018-09-27 14:19:01,PUNE STORE 404,145,0,NA
33127,7645,2018-09-27 14:21:18,THRISSUR STORE 497,95.5,0,NA
33129,10767,2018-09-27 14:26:43,CHENNAI STORE 1027,194.5,0,NA
33131,2593,2018-09-27 14:30:13,BANGALORE STORE 216,460.5,0,NA
33133,3627,2018-09-27 14:41:56,PUNE STORE 932,102.5,0,30% cashback of loyalty points on your next visit
33135,1046,2018-09-27 14:46:25,BANGALORE STORE 128,77,0,NA
33137,7646,2018-09-27 14:47:55,BANGALORE STORE 139,46.5,0,NA
33139,9334,2018-09-27 14:50:15,PUNE STORE 363,166.5,0,NA
33141,5323,2018-09-27 14:50:21,KOLKATA STORE 740,62.5,25,NA
33143,7956,2018-09-27 15:00:32,JALANDHAR STORE 667,277.5,0,NA
33145,8289,2018-09-27 15:03:32,PUNE STORE 932,135.5,0,50% CASHBACK on Food & Beverages
33147,1753,2018-09-27 15:04:24,PUNE STORE 932,150,0,NA
33149,9516,2018-09-27 15:04:42,PUNE STORE 382,170,0,NA
33151,4361,2018-09-27 15:13:36,GANGTOK STORE 917,344,0,NA
33153,2889,2018-09-27 15:17:21,PATHANKOT STORE 693,963,0,NA
33155,7417,2018-09-27 15:18:39,DELHI STORE 1292,539.5,0,NA
33157,1697,2018-09-27 15:29:16,HOSHIARPUR STORE 696,219.5,25,NA
33159,4656,2018-09-27 15:29:19,PUNE STORE 364,383.5,114,NA
33161,5258,2018-09-27 15:33:48,AMARAVATI STORE 426,145.5,115.5,NA
33163,2600,2018-09-27 15:35:12,VIZIANAGARAM. STORE 1206,435,0,NA
33165,3918,2018-09-27 15:41:11,SOLAPUR STORE 1297,289,0,NA
33167,1494,2018-09-27 15:43:18,PUNE STORE 1058,175,0,30% cashback of loyalty points on your next visit
33169,8848,2018-09-27 15:50:46,MANGALORE STORE 229,70,25,NA
33171,826,2018-09-27 15:57:37,BARODA STORE 839,135.5,25,NA
33173,5711,2018-09-27 16:03:12,BARODA STORE 836,121,121,NA
33175,9185,2018-09-27 16:03:18,KOLKATA STORE 747,404.5,0,NA
33177,7287,2018-09-27 16:05:37,MUMBAI STORE 331,139.5,139.5,NA
33179,825,2018-09-27 16:08:46,PUNE STORE 364,263,0,NA
33181,8066,2018-09-27 16:11:23,PUNE STORE 1073,147.5,0,30% cashback of loyalty points on your next visit
33183,570,2018-09-27 16:17:35,DELHI STORE 528,83,0,NA
33185,1805,2018-09-27 16:17:51,MUMBAI STORE 1176,200,0,NA
33187,2918,2018-09-27 16:18:14,BHOPAL STORE 1334,58.5,25,NA
33189,8855,2018-09-27 16:18:52,PUNE STORE 400,240.5,0,NA
33191,2261,2018-09-27 16:20:54,KOLKATA STORE 755,104,0,NA
33193,7253,2018-09-27 16:22:32,MANGALORE STORE 230,101.5,0,NA
33195,986,2018-09-27 16:25:33,BHUBANESHWAR STORE 941,0,0,Get one American Cold Coffee Free! On your next purchase
33197,10211,2018-09-27 16:35:53,DELHI STORE 934,350,0,30% cashback of loyalty points on your next visit
33199,514,2018-09-27 16:35:58,CHENNAI STORE 21,262.5,140,NA
33201,6045,2018-09-27 16:38:14,BARODA STORE 1148,226.5,0,NA
33203,8309,2018-09-27 16:39:48,BANGALORE STORE 1268,247.5,0,NA
33205,7829,2018-09-27 16:45:13,VIZAG. STORE 1202,251.5,56,30% cashback on your favourite beverage!
33207,5461,2018-09-27 16:52:14,AHMEDABAD STORE 1016,191,191,NA
33209,9945,2018-09-27 16:52:22,DELHI STORE 1304,60,0,NA
33211,2590,2018-09-27 16:55:16,BHOPAL STORE 1334,15,0,NA
33213,1072,2018-09-27 16:56:16,DELHI STORE 982,473.5,0,NA
33215,20,2018-09-27 16:58:58,NASHIK STORE 1278,82,6,NA
33217,629,2018-09-27 17:01:45,GURGAON STORE 636,67.5,25,NA
33219,7104,2018-09-27 17:02:25,TIRUPATHI. STORE 1196,476.5,0,NA
33221,9645,2018-09-27 17:04:27,DEHRADUN STORE 887,191.5,0,30% cashback on your favourite beverage!
33223,8644,2018-09-27 17:04:30,DELHI STORE 520,72.5,25,NA
33225,7812,2018-09-27 17:08:47,DEHRADUN STORE 890,173.5,173.5,NA
33227,10549,2018-09-27 17:09:18,COCHIN STORE 488,268,0,NA
33229,1343,2018-09-27 17:13:04,DELHI STORE 566,212,139.5,NA
33231,10413,2018-09-27 17:16:15,GWALIOR STORE 880,60.5,25,NA
33233,9364,2018-09-27 17:16:23,LUDHIANA STORE 676,302,0,30% cashback of loyalty points on your next visit
33235,7623,2018-09-27 17:16:37,CHENNAI STORE 1061,105.5,25,NA
33237,1701,2018-09-27 17:18:21,SURAT STORE 856,75.5,0,NA
33239,7033,2018-09-27 17:19:00,DELHI STORE 536,225,0,30% cashback of loyalty points on your next visit
33241,2886,2018-09-27 17:21:29,MOHALI STORE 1300,173.5,173.5,NA
33243,3131,2018-09-27 17:21:46,PUNE STORE 397,293.5,25,NA
33245,1482,2018-09-27 17:27:28,BHOPAL STORE 1334,122.5,0,NA
33247,8969,2018-09-27 17:27:32,CHENNAI STORE 1165,400.5,173,NA
33249,9398,2018-09-27 17:31:50,MUMBAI STORE 272,245,0,NA
33251,4478,2018-09-27 17:39:21,GWALIOR STORE 881,344,0,30% cashback of loyalty points on your next visit
33253,4389,2018-09-27 17:41:07,NAGPUR STORE 1258,159.5,0,NA
33255,4797,2018-09-27 17:43:12,PATIALA STORE 1163,83,25,NA
33257,1057,2018-09-27 17:43:24,DELHI STORE 1153,51.5,0,NA
33259,2113,2018-09-27 17:49:01,MUMBAI STORE 285,172.5,86,NA
33261,1055,2018-09-27 17:50:02,HYDERABAD STORE 472,758.5,208,NA
33263,8981,2018-09-27 17:50:58,GUWAHATI STORE 1084,199.5,0,NA
33265,6664,2018-09-27 17:54:28,DELHI STORE 1156,242,139.5,NA
33267,3337,2018-09-27 17:56:03,CHENNAI STORE 1,307.5,0,30% cashback on your favourite beverage!
33269,7851,2018-09-27 18:05:30,BANGALORE STORE 119,140,0,NA
33271,3137,2018-09-27 18:10:29,HYDERABAD STORE 440,176.5,0,NA
33273,584,2018-09-27 18:16:09,PATNA STORE 918,104,0,NA
33275,823,2018-09-27 18:18:10,GUWAHATI STORE 1118,256.5,140.5,NA
33277,9718,2018-09-27 18:22:18,GURGAON STORE 633,65,25,NA
33279,9718,2018-09-27 18:25:25,GURGAON STORE 633,65,25,NA
33281,1902,2018-09-27 18:27:32,VARANASI STORE 619,301,0,NA
33283,4517,2018-09-27 18:28:40,PATIALA STORE 677,228,73,30% cashback on your favourite beverage!
33285,1095,2018-09-27 18:36:06,GWALIOR STORE 880,181.5,64,40% cashback as loyalty points on your next visit
33287,3249,2018-09-27 18:42:23,MUMBAI STORE 317,130,0,NA
33289,3661,2018-09-27 18:44:32,PUNE STORE 390,259,32.5,NA
33291,10430,2018-09-27 18:46:41,COIMBATORE STORE 1007,35.5,25,NA
33293,7756,2018-09-27 18:47:50,GURGAON STORE 633,65,25,NA
33295,1120,2018-09-27 18:49:37,SURAT STORE 858,580.5,0,30% cashback on your favourite beverage!
33297,8531,2018-09-27 18:54:45,MUMBAI STORE 1127,218,0,NA
33299,8795,2018-09-27 18:54:57,MOHALI STORE 1161,123,0,NA
33301,1714,2018-09-27 18:59:00,GURGAON STORE 633,65,25,NA
33303,9404,2018-09-27 19:03:36,DELHI STORE 515,77.5,0,NA
33305,4968,2018-09-27 19:07:09,LUCKNOW STORE 617,115.5,0,NA
33307,7641,2018-09-27 19:07:43,PUNE STORE 362,332.5,0,50 Loyalty Points on bill amount if spent between 7 -11 PM
33309,10232,2018-09-27 19:10:57,PUNE STORE 1073,406.5,0,50 Loyalty Points on bill amount if spent between 7 -11 PM
33311,6217,2018-09-27 19:12:11,JODHPUR STORE 989,203,25,NA
33313,3911,2018-09-27 19:16:33,BANGALORE STORE 162,279.5,0,30% cashback of loyalty points on your next visit
33315,6958,2018-09-27 19:22:02,PONDICHERRY STORE 915,180.5,0,50 Loyalty Points on bill amount if spent between 7 -11 PM
33317,2828,2018-09-27 19:25:56,DELHI STORE 574,50.5,25,NA
33319,2245,2018-09-27 19:26:16,GUWAHATI STORE 1084,332,0,50 Loyalty Points on bill amount if spent between 7 -11 PM
33321,1505,2018-09-27 19:27:44,PATNA STORE 918,517,0,NA
33323,6647,2018-09-27 19:27:48,HYDERABAD STORE 1004,70,25,NA
33325,2604,2018-09-27 19:28:52,SURAT STORE 858,172,0,50% CASHBACK on Food & Beverages
33327,8300,2018-09-27 19:29:14,MUMBAI STORE 1031,169,25,NA
33329,3235,2018-09-27 19:31:48,COIMBATORE STORE 58,435,103,NA
33331,8088,2018-09-27 19:35:44,GURGAON STORE 633,20,0,NA
33333,8088,2018-09-27 19:37:12,GURGAON STORE 633,65,25,NA
33335,4887,2018-09-27 19:42:12,PUNE STORE 379,342,0,NA
33337,5642,2018-09-27 19:43:15,PUNE STORE 1317,67,0,NA
33339,3150,2018-09-27 19:43:28,THANE STORE 435,371.5,0,NA
33341,3569,2018-09-27 19:44:18,MUMBAI STORE 260,636,0,50 Loyalty Points on bill amount if spent between 7 -11 PM
33343,1255,2018-09-27 19:45:25,LUCKNOW STORE 615,537,0,NA
33345,10746,2018-09-27 19:48:56,BANGALORE STORE 168,156.5,25,NA
33347,6430,2018-09-27 19:50:25,HYDERABAD STORE 467,345.5,0,NA
33349,1690,2018-09-27 19:51:18,GHAZIABAD STORE 602,544,0,50% CASHBACK on Food & Beverages
33351,5878,2018-09-27 19:52:23,MUMBAI STORE 325,210.5,0,NA
33353,6641,2018-09-27 19:54:23,KOLKATA STORE 765,354.5,175,30% cashback of loyalty points on your next visit
33355,4901,2018-09-27 19:54:42,PUNE STORE 1308,199,70,NA
33357,1561,2018-09-27 19:57:37,DEHARADUN STORE 1099,167,0,NA
33359,8760,2018-09-27 19:59:50,CHANDIGAR STORE 1221,185.5,0,50% CASHBACK on Food & Beverages
33361,8096,2018-09-27 20:05:09,GURGAON STORE 633,65,25,NA
33363,5866,2018-09-27 20:11:32,MOHALI STORE 690,358.5,25,30% CASHBACK on your bill amount
33365,1531,2018-09-27 20:14:13,DELHI STORE 513,450,0,50 Loyalty Points on bill amount if spent between 7 -11 PM
33367,10413,2018-09-27 20:15:49,GWALIOR STORE 880,103,103,NA
33369,540,2018-09-27 20:16:09,BANGALORE STORE 1268,542.5,0,NA
33371,2730,2018-09-27 20:17:02,CHENNAI STORE 1165,205.5,85,50 Loyalty Points on bill amount if spent between 7 -11 PM
33373,3988,2018-09-27 20:17:37,DASUYA STORE 704,535.5,0,100 Loyalty Points on your next purchase between 7 -11 PM
33375,3147,2018-09-27 20:20:24,NASHIK STORE 1278,109.5,0,NA
33377,791,2018-09-27 20:20:57,DELHI STORE 511,522,0,NA
33379,10468,2018-09-27 20:21:02,BHUBANESHWAR STORE 941,0,0,Get one American Cold Coffee Free! On your next purchase
33381,275,2018-09-27 20:22:44,CHENNAI STORE 1061,292,0,50% CASHBACK on Food & Beverages
33383,4120,2018-09-27 20:33:20,CHENNAI STORE 20,573,25,NA
33385,6730,2018-09-27 20:37:53,GURGAON STORE 633,65,25,NA
33387,2286,2018-09-27 20:38:13,KHARAGPUR STORE 775,55,25,NA
33389,5538,2018-09-27 20:45:27,PUNE STORE 359,338,323,50 Loyalty Points on bill amount if spent between 7 -11 PM
33391,3465,2018-09-27 20:49:33,NAVI MUMBAI STORE 1275,157.5,0,NA
33393,4018,2018-09-27 20:51:04,DELHI STORE 513,332.5,0,NA
33395,10437,2018-09-27 20:51:20,LUCKNOW STORE 1113,457,0,30% cashback of loyalty points on your next visit
33397,6708,2018-09-27 20:51:29,NEW DELHI STORE 1281,62.5,0,NA
33399,9138,2018-09-27 20:53:11,UDAIPUR STORE 802,108,0,NA
33401,9569,2018-09-27 20:58:27,PUNE STORE 1298,275,0,50 Loyalty Points on bill amount if spent between 7 -11 PM
33403,1240,2018-09-27 21:03:57,CHENNAI STORE 1165,683.5,339.5,50 Loyalty Points on bill amount if spent between 7 -11 PM
33405,3443,2018-09-27 21:09:34,CHANDIGAR STORE 1212,179.5,0,50 Loyalty Points on bill amount if spent between 7 -11 PM
33407,5715,2018-09-27 21:15:15,GUWAHATI STORE 1084,195.5,0,50 Loyalty Points on bill amount if spent between 7 -11 PM
33409,7294,2018-09-27 21:20:32,AHMEDABAD STORE 844,111,0,NA
33411,1951,2018-09-27 21:23:14,PUNE STORE 401,262.5,0,50 Loyalty Points on bill amount if spent between 7 -11 PM
33413,2602,2018-09-27 21:41:19,HYDERABAD STORE 443,345.5,300.5,NA
33415,3256,2018-09-27 21:42:18,MUMBAI STORE 259,529.5,0,50 Loyalty Points on bill amount if spent between 7 -11 PM
33417,10333,2018-09-27 21:54:47,KOLKATA STORE 743,177.5,0,NA
33419,826,2018-09-27 22:00:39,BARODA STORE 839,127,25,NA
33421,8024,2018-09-27 22:02:52,MUMBAI STORE 299,655.5,0,50 Loyalty Points on bill amount if spent between 7 -11 PM
33423,2760,2018-09-27 22:09:57,PUNE STORE 370,75.5,55.5,NA
33425,4130,2018-09-27 22:11:39,VAPI STORE 1283,151,25,NA
33427,1686,2018-09-27 22:18:54,GURGAON STORE 635,85,38.5,NA
33429,2237,2018-09-27 22:22:13,BANGALORE STORE 146,614,0,NA
33431,7625,2018-09-27 22:23:09,CHENNAI STORE 1061,70,0,NA
33433,8804,2018-09-27 22:31:36,HYDERABAD STORE 481,148.5,0,NA
33435,7938,2018-09-27 22:51:58,BANGALORE STORE 1059,324.5,0,50 Loyalty Points on bill amount if spent between 7 -11 PM
33437,7766,2018-09-27 23:13:28,HYDERABAD STORE 462,393,0,NA
33439,3274,2018-09-27 23:15:05,MUMBAI STORE 296,250.5,0,NA
33441,97,2018-09-27 23:18:28,VIZAG. STORE 1204,75.5,75.5,50% CASHBACK on Food & Beverages
33443,7567,2018-09-27 23:20:21,BANGALORE STORE 177,738.5,0,NA
33445,8084,2018-09-27 23:20:34,MUMBAI STORE 295,414.5,0,NA
33447,624,2018-09-27 23:25:34,PUNE STORE 382,67.5,25,NA
33449,8638,2018-09-27 23:29:54,BHOPAL STORE 1334,85,0,NA
33451,1389,2018-09-27 23:31:44,CHENNAI STORE 1027,135.5,0,30% cashback on your favourite beverage!
33453,1556,2018-09-27 23:42:10,BANGALORE STORE 1090,155.5,0,NA
33455,198,2018-09-27 23:51:17,MUMBAI STORE 300,80,80,NA
33457,2583,2018-09-27 23:57:32,CHENNAI STORE 1061,130,25,NA
33459,4357,2018-09-28 00:27:32,HYDERABAD STORE 1069,282.5,0,50% CASHBACK on Food & Beverages
33461,3905,2018-09-28 01:39:53,VIZIANAGARAM. STORE 1206,716.5,0,NA
33463,8956,2018-09-28 02:17:37,BANGALORE STORE 1090,582,288.5,NA
33465,5258,2018-09-28 03:28:52,AMARAVATI STORE 426,704,59.5,50% CASHBACK on Food & Beverages
33467,9459,2018-09-28 03:45:33,BANGALORE STORE 1120,1173.5,0,50% CASHBACK on Food & Beverages
33469,9716,2018-09-28 06:19:08,BANGALORE STORE 1272,870,0,50% CASHBACK on Food & Beverages
33471,4865,2018-09-28 08:39:19,JAIPUR STORE 787,362.5,0,50% CASHBACK on Food & Beverages
33473,5203,2018-09-28 08:50:56,PUNE STORE 1169,245,0,NA
33475,3219,2018-09-28 09:22:41,MUMBAI STORE 927,556,0,50% CASHBACK on Food & Beverages
33477,3359,2018-09-28 09:26:47,HYDERABAD STORE 479,34,25,NA
33479,5205,2018-09-28 09:49:01,BANGALORE STORE 216,343,0,NA
33481,10198,2018-09-28 09:49:06,BATHINDA STORE 701,147,0,NA
33483,735,2018-09-28 10:54:12,VIZAG. STORE 1203,221,0,50% CASHBACK on Food & Beverages
33485,4614,2018-09-28 10:56:17,DELHI STORE 540,165,0,50% CASHBACK on Food & Beverages
33487,7284,2018-09-28 11:08:15,PUNE STORE 363,210.5,0,NA
33489,4846,2018-09-28 11:14:35,AHMEDABAD STORE 853,120,0,50% CASHBACK on Food & Beverages
33491,6425,2018-09-28 11:19:03,DELHI STORE 532,82.5,25,NA
33493,2600,2018-09-28 11:26:54,VIZIANAGARAM. STORE 1206,142.5,103,NA
33495,4313,2018-09-28 11:30:42,INDORE STORE 1261,249,0,50% CASHBACK on Food & Beverages
33497,9381,2018-09-28 11:33:21,JAIPUR STORE 792,466,0,NA
33499,6278,2018-09-28 11:36:01,PUNE STORE 394,230.5,66.5,50% CASHBACK on Food & Beverages
33501,9394,2018-09-28 11:40:12,MUMBAI STORE 293,107.5,0,50% CASHBACK on Food & Beverages
33503,618,2018-09-28 11:45:19,AURANGABAD STORE 1259,146,25,30% CASHBACK on your bill amount
33505,7979,2018-09-28 11:51:50,BANGALORE STORE 1289,230,0,NA
33507,10035,2018-09-28 11:53:52,PUNE STORE 932,161,116.5,NA
33509,10115,2018-09-28 12:13:16,SURAT STORE 856,382.5,0,50% CASHBACK on Food & Beverages
33511,7574,2018-09-28 12:16:52,PUNE STORE 1117,133,7,NA
33513,7147,2018-09-28 12:24:56,DELHI STORE 1159,306.5,0,NA
33515,2740,2018-09-28 12:30:33,BANGALORE STORE 109,157,0,NA
33517,7955,2018-09-28 12:39:27,PUNE STORE 383,61,25,NA
33519,7797,2018-09-28 12:39:38,PUNE STORE 1026,112.5,42,NA
33521,6640,2018-09-28 12:42:34,DELHI STORE 1156,619.5,0,NA
33523,2291,2018-09-28 12:44:09,COIMBATORE STORE 62,107,0,NA
33525,8343,2018-09-28 12:47:29,PUNE STORE 363,150.5,0,50% CASHBACK on Food & Beverages
33527,332,2018-09-28 12:48:00,KOLKATA STORE 759,98.5,10,NA
33529,9320,2018-09-28 12:56:33,MUMBAI STORE 307,315,114.5,NA
33531,8413,2018-09-28 12:59:15,PUNE STORE 398,220,0,50% CASHBACK on Food & Beverages
33533,8009,2018-09-28 13:07:33,MYSORE STORE 221,39.5,25,NA
33535,1966,2018-09-28 13:09:07,INDORE STORE 874,384,0,NA
33537,10208,2018-09-28 13:18:59,PATNA STORE 918,100.5,67,NA
33539,8523,2018-09-28 13:26:06,CHANDIGAR STORE 1223,75.5,25,NA
33541,2424,2018-09-28 13:28:45,NOIDA STORE 596,264,0,50% CASHBACK on Food & Beverages
33543,6539,2018-09-28 13:32:32,CHENNAI STORE 7,420.5,0,50% CASHBACK on Food & Beverages
33545,4324,2018-09-28 13:37:35,PUNE STORE 362,88.5,0,NA
33547,8334,2018-09-28 13:40:22,MUMBAI STORE 281,578,0,50% CASHBACK on Food & Beverages
33549,7758,2018-09-28 13:42:32,MUMBAI STORE 307,80,60.5,NA
33551,6055,2018-09-28 13:52:52,PUNE STORE 1073,208,0,50% CASHBACK on Food & Beverages
33553,4887,2018-09-28 14:04:39,PUNE STORE 379,478.5,0,NA
33555,6531,2018-09-28 14:10:11,PUNE STORE 1024,75,0,50% CASHBACK on Food & Beverages
33557,4699,2018-09-28 14:18:31,GURGAON STORE 635,350.5,0,50% CASHBACK on Food & Beverages
33559,9837,2018-09-28 14:21:46,NAWANSHAHR STORE 1233,104,0,NA
33561,4755,2018-09-28 14:31:17,CHENNAI STORE 1061,64,0,NA
33563,5685,2018-09-28 14:39:43,JALANDHAR STORE 662,228,0,NA
33565,655,2018-09-28 14:55:00,DELHI STORE 538,82.5,0,NA
33567,2114,2018-09-28 14:55:22,PUNE STORE 370,323,0,NA
33569,3988,2018-09-28 14:55:54,DASUYA STORE 704,511,0,50% CASHBACK on Food & Beverages
33571,7057,2018-09-28 14:56:24,PUNE STORE 364,77.5,25,NA
33573,7879,2018-09-28 15:06:37,PUNE STORE 374,169.5,0,NA
33575,5205,2018-09-28 15:08:23,BANGALORE STORE 216,482.5,0,NA
33577,2685,2018-09-28 15:12:57,DELHI STORE 531,270,0,50% CASHBACK on Food & Beverages
33579,6220,2018-09-28 15:14:14,DELHI STORE 581,247.5,0,NA
33581,10321,2018-09-28 15:15:01,PATIALA STORE 677,284.5,0,NA
33583,7254,2018-09-28 15:37:02,JAMNAGAR STORE 1051,289,0,NA
33585,3572,2018-09-28 15:48:42,DELHI STORE 546,230,0,NA
33587,602,2018-09-28 15:50:42,HYDERABAD STORE 440,22,22,NA
33589,7989,2018-09-28 15:51:38,CHENNAI STORE 1061,28,0,NA
33591,908,2018-09-28 16:01:35,GUWAHATI STORE 1084,181.5,0,50% CASHBACK on Food & Beverages
33593,7241,2018-09-28 16:04:56,PUNE STORE 378,341.5,0,NA
33595,7241,2018-09-28 16:06:56,PUNE STORE 378,170.5,0,NA
33597,5537,2018-09-28 16:07:08,SONIPET STORE 1097,133,0,NA
33599,8602,2018-09-28 16:08:28,DELHI STORE 574,50.5,0,50% CASHBACK on Food & Beverages
33601,6505,2018-09-28 16:09:25,BARODA STORE 836,58,58,NA
33603,4680,2018-09-28 16:09:25,GWALIOR STORE 880,189.5,0,50% CASHBACK on Food & Beverages
33605,4586,2018-09-28 16:15:09,DELHI STORE 1076,490,232,NA
33607,7662,2018-09-28 16:17:19,KHARAGPUR STORE 775,170.5,60.5,NA
33609,9952,2018-09-28 16:23:46,MUMBAI STORE 285,185.5,0,30% cashback on your favourite beverage!
33611,3455,2018-09-28 16:30:59,BHOPAL STORE 987,249,0,50% CASHBACK on Food & Beverages
33613,7829,2018-09-28 16:34:15,VIZAG. STORE 1203,298,0,50% CASHBACK on Food & Beverages
33615,8309,2018-09-28 16:34:54,BANGALORE STORE 1268,694.5,0,NA
33617,10763,2018-09-28 16:38:05,AHMEDABAD STORE 1316,134,0,50% CASHBACK on Food & Beverages
33619,3234,2018-09-28 16:50:23,PUNE STORE 1174,445.5,0,50% CASHBACK on Food & Beverages
33621,7941,2018-09-28 16:59:59,ARASIKERE STORE 256,175,43.5,50% CASHBACK on Food & Beverages
33623,7829,2018-09-28 17:01:04,VIZAG. STORE 1203,181,97.5,NA
33625,6738,2018-09-28 17:01:33,BANGALORE STORE 202,210,0,NA
33627,3373,2018-09-28 17:03:30,SAHARANPUR STORE 622,130.5,89,NA
33629,4252,2018-09-28 17:07:27,DELHI STORE 575,308.5,0,NA
33631,3908,2018-09-28 17:11:26,RANCHI STORE 822,271.5,55.5,NA
33633,7363,2018-09-28 17:11:33,KHARAGPUR STORE 775,331,0,NA
33635,1027,2018-09-28 17:12:20,WEST GODAVARI. STORE 1207,346.5,0,NA
33637,1776,2018-09-28 17:13:46,KOLKATA STORE 741,172,24,NA
33639,436,2018-09-28 17:13:54,BANGALORE STORE 196,247.5,0,NA
33641,10325,2018-09-28 17:15:13,VARANASI STORE 619,433.5,25,50% CASHBACK on Food & Beverages
33643,6304,2018-09-28 17:24:59,HYDERABAD STORE 464,640.5,0,NA
33645,3109,2018-09-28 17:25:36,JAIPUR STORE 788,203,0,30% cashback of loyalty points on your next visit
33647,7814,2018-09-28 17:25:36,PUNE STORE 390,154.5,10,40% cashback as loyalty points on your next visit
33649,3350,2018-09-28 17:27:55,CHENNAI STORE 44,239,0,NA
33651,3945,2018-09-28 17:36:36,HYDERABAD STORE 464,220.5,0,NA
33653,3462,2018-09-28 17:36:56,GUWAHATI STORE 1084,311.5,25,50% CASHBACK on Food & Beverages
33655,2114,2018-09-28 17:38:13,PUNE STORE 370,85,65,NA
33657,8211,2018-09-28 17:38:56,DELHI STORE 500,241,0,NA
33659,6845,2018-09-28 17:40:15,DELHI STORE 518,163,25,NA
33661,7508,2018-09-28 17:42:23,BARODA STORE 838,218.5,0,50% CASHBACK on Food & Beverages
33663,8311,2018-09-28 17:44:58,CHENNAI STORE 1065,130,0,30% cashback of loyalty points on your next visit
33665,2644,2018-09-28 17:45:00,AURANGABAD STORE 425,170,0,NA
33667,10268,2018-09-28 17:48:23,VILLAGE THIRUVALLA  PATHANAMTHIT STORE 1288,127.5,0,50% CASHBACK on Food & Beverages
33669,734,2018-09-28 17:50:43,BANGALORE STORE 140,165,0,NA
33671,10019,2018-09-28 17:50:45,AURANGABAD STORE 1259,207,0,50% CASHBACK on Food & Beverages
33673,7754,2018-09-28 17:54:32,SURAT STORE 858,200.5,0,50% CASHBACK on Food & Beverages
33675,2574,2018-09-28 17:57:07,BANGALORE STORE 171,1245,612.5,NA
33677,2802,2018-09-28 17:57:57,BANGALORE STORE 120,347.5,0,50% CASHBACK on Food & Beverages
33679,10330,2018-09-28 18:00:13,TRICHY STORE 78,132.5,0,50% CASHBACK on Food & Beverages
33681,666,2018-09-28 18:00:39,KOLKATA STORE 762,145,11.5,50% CASHBACK on Food & Beverages
33683,1672,2018-09-28 18:00:55,PUNE STORE 968,293,0,50% CASHBACK on Food & Beverages
33685,55,2018-09-28 18:01:17,NAGPUR STORE 413,144.5,0,50% CASHBACK on Food & Beverages
33687,9291,2018-09-28 18:02:26,PUNE STORE 1109,221.5,0,50% CASHBACK on Food & Beverages
33689,4056,2018-09-28 18:05:11,PUNE STORE 390,300,130.5,NA
33691,821,2018-09-28 18:07:21,PUNE STORE 1109,345,0,50% CASHBACK on Food & Beverages
33693,1877,2018-09-28 18:08:46,KOLKATA STORE 748,116.5,25,NA
33695,3591,2018-09-28 18:11:57,GUWAHATI STORE 1324,633.5,0,NA
33697,7445,2018-09-28 18:12:34,CHANDIGAR STORE 1213,264.5,0,50% CASHBACK on Food & Beverages
33699,8435,2018-09-28 18:13:21,MUMBAI STORE 1010,153,25,NA
33701,428,2018-09-28 18:14:03,PUNE STORE 361,197.5,0,30% cashback on your favourite beverage!
33703,6053,2018-09-28 18:15:45,RAJKOT STORE 827,256.5,0,NA
33705,2520,2018-09-28 18:19:30,PUNE STORE 932,179.5,0,50% CASHBACK on Food & Beverages
33707,10484,2018-09-28 18:23:31,PUNE STORE 1058,170,0,50% CASHBACK on Food & Beverages
33709,5263,2018-09-28 18:24:42,GWALIOR STORE 880,283.5,0,50% CASHBACK on Food & Beverages
33711,6831,2018-09-28 18:27:48,DELHI STORE 531,285,0,50% CASHBACK on Food & Beverages
33713,6189,2018-09-28 18:30:20,PUNE STORE 380,378,0,50% CASHBACK on Food & Beverages
33715,7965,2018-09-28 18:32:24,CHENNAI STORE 984,434.5,0,NA
33717,9834,2018-09-28 18:32:27,SATARA STORE 433,61.5,60.5,NA
33719,10156,2018-09-28 18:34:56,PUNE STORE 1024,297.5,240,NA
33721,6844,2018-09-28 18:43:36,HYDERABAD STORE 438,604,0,NA
33723,9995,2018-09-28 18:47:22,KOTA STORE 805,352.5,0,30% CASHBACK on your bill amount
33725,4819,2018-09-28 18:49:39,SAHARANPUR STORE 622,255.5,0,50% CASHBACK on Food & Beverages
33727,1295,2018-09-28 18:50:49,KOLKATA STORE 756,142,80,NA
33729,5101,2018-09-28 18:58:15,MUMBAI STORE 293,362.5,67,50% CASHBACK on Food & Beverages
33731,7624,2018-09-28 18:59:57,MUMBAI STORE 262,395,0,50% CASHBACK on Food & Beverages
33733,1892,2018-09-28 19:00:05,PUNE STORE 1058,193,0,50% CASHBACK on Food & Beverages
